"Sector" "Source" "Month" "EmissCO2_MillMetricTons" "EnerCons_TrillBTU" "IPI" "MPI"
"13173" "Industrial" "Total Fossil sources" 1982-03-01 98.274 1493.221 49.4477 43.9984
"13174" "Residential" "Total Fossil sources" 1982-03-01 43.657 768.071 49.4477 43.9984
"13175" "Transportation" "Total Fossil sources" 1982-03-01 115.404 1628.443 49.4477 43.9984
"13176" "Commercial" "Total Fossil sources" 1982-04-01 21.696 358.035 48.9913 43.6768
"13177" "Electric Power" "Total Fossil sources" 1982-04-01 110.089 1294.194 48.9913 43.6768
"13178" "Industrial" "Total Fossil sources" 1982-04-01 91.015 1379.053 48.9913 43.6768
"13179" "Residential" "Total Fossil sources" 1982-04-01 34.815 603.612 48.9913 43.6768
"13180" "Transportation" "Total Fossil sources" 1982-04-01 116.814 1645.638 48.9913 43.6768
"13181" "Commercial" "Total Fossil sources" 1982-05-01 13.895 225.896 48.6669 43.5879
"13182" "Electric Power" "Total Fossil sources" 1982-05-01 114.028 1337.988 48.6669 43.5879
"13183" "Industrial" "Total Fossil sources" 1982-05-01 86.601 1329.64 48.6669 43.5879
"13184" "Residential" "Total Fossil sources" 1982-05-01 19.706 335.094 48.6669 43.5879
"13185" "Transportation" "Total Fossil sources" 1982-05-01 114.153 1606.28 48.6669 43.5879
"13186" "Commercial" "Total Fossil sources" 1982-06-01 10.873 176.426 48.5415 43.5503
"13187" "Electric Power" "Total Fossil sources" 1982-06-01 120.029 1419.02 48.5415 43.5503
"13188" "Industrial" "Total Fossil sources" 1982-06-01 84.135 1350.785 48.5415 43.5503
"13189" "Residential" "Total Fossil sources" 1982-06-01 14.433 243.926 48.5415 43.5503
"13190" "Transportation" "Total Fossil sources" 1982-06-01 113.578 1598.394 48.5415 43.5503
"13191" "Commercial" "Total Fossil sources" 1982-07-01 10.143 163.416 48.3775 43.4979
"13192" "Electric Power" "Total Fossil sources" 1982-07-01 141.405 1676.937 48.3775 43.4979
"13193" "Industrial" "Total Fossil sources" 1982-07-01 84.706 1377.634 48.3775 43.4979
"13194" "Residential" "Total Fossil sources" 1982-07-01 11.892 201.207 48.3775 43.4979
"13195" "Transportation" "Total Fossil sources" 1982-07-01 114.233 1608.524 48.3775 43.4979
"13196" "Commercial" "Total Fossil sources" 1982-08-01 10.945 175.128 47.9382 43.0724
"13197" "Electric Power" "Total Fossil sources" 1982-08-01 139.658 1658.469 47.9382 43.0724
"13198" "Industrial" "Total Fossil sources" 1982-08-01 91.13 1428.639 47.9382 43.0724
"13199" "Residential" "Total Fossil sources" 1982-08-01 11.73 194.726 47.9382 43.0724
"13200" "Transportation" "Total Fossil sources" 1982-08-01 112.853 1588.7 47.9382 43.0724
"13201" "Commercial" "Total Fossil sources" 1982-09-01 12.85 200.921 47.8139 42.9898
"13202" "Electric Power" "Total Fossil sources" 1982-09-01 121.824 1436.845 47.8139 42.9898
"13203" "Industrial" "Total Fossil sources" 1982-09-01 84.493 1399.638 47.8139 42.9898
"13204" "Residential" "Total Fossil sources" 1982-09-01 15.081 244.133 47.8139 42.9898
"13205" "Transportation" "Total Fossil sources" 1982-09-01 109.582 1543.19 47.8139 42.9898
"13206" "Commercial" "Total Fossil sources" 1982-10-01 14.41 229.26 47.3575 42.4338
"13207" "Electric Power" "Total Fossil sources" 1982-10-01 116.273 1368.195 47.3575 42.4338
"13208" "Industrial" "Total Fossil sources" 1982-10-01 92.23 1533.586 47.3575 42.4338
"13209" "Residential" "Total Fossil sources" 1982-10-01 19.463 324.127 47.3575 42.4338
"13210" "Transportation" "Total Fossil sources" 1982-10-01 110.921 1562.122 47.3575 42.4338
"13211" "Commercial" "Total Fossil sources" 1982-11-01 18.488 308.707 47.2078 42.1778
"13212" "Electric Power" "Total Fossil sources" 1982-11-01 116.265 1345.675 47.2078 42.1778
"13213" "Industrial" "Total Fossil sources" 1982-11-01 93.242 1515.131 47.2078 42.1778
"13214" "Residential" "Total Fossil sources" 1982-11-01 27.899 487.8 47.2078 42.1778
"13215" "Transportation" "Total Fossil sources" 1982-11-01 112.1 1581.714 47.2078 42.1778
"13216" "Commercial" "Total Fossil sources" 1982-12-01 26.488 439.144 46.8713 42.0434
"13217" "Electric Power" "Total Fossil sources" 1982-12-01 123.395 1419.286 46.8713 42.0434
"13218" "Industrial" "Total Fossil sources" 1982-12-01 92.201 1437.754 46.8713 42.0434
"13219" "Residential" "Total Fossil sources" 1982-12-01 42.543 739.987 46.8713 42.0434
"13220" "Transportation" "Total Fossil sources" 1982-12-01 114.448 1614.894 46.8713 42.0434
"13221" "Commercial" "Total Fossil sources" 1983-01-01 34.175 580.053 47.7398 43.0338
"13222" "Electric Power" "Total Fossil sources" 1983-01-01 128.896 1477.736 47.7398 43.0338
"13223" "Industrial" "Total Fossil sources" 1983-01-01 91.474 1456.563 47.7398 43.0338
"13224" "Residential" "Total Fossil sources" 1983-01-01 58.538 1044.547 47.7398 43.0338
"13225" "Transportation" "Total Fossil sources" 1983-01-01 106.629 1503.526 47.7398 43.0338
"13226" "Commercial" "Total Fossil sources" 1983-02-01 28.014 474.51 47.4484 43.0152
"13227" "Electric Power" "Total Fossil sources" 1983-02-01 111.725 1282.261 47.4484 43.0152
"13228" "Industrial" "Total Fossil sources" 1983-02-01 87.008 1336.555 47.4484 43.0152
"13229" "Residential" "Total Fossil sources" 1983-02-01 46.7 831.798 47.4484 43.0152
"13230" "Transportation" "Total Fossil sources" 1983-02-01 97.037 1367.637 47.4484 43.0152
"13231" "Commercial" "Total Fossil sources" 1983-03-01 25.844 434.251 47.8426 43.4336
"13232" "Electric Power" "Total Fossil sources" 1983-03-01 116.001 1341.072 47.8426 43.4336
"13233" "Industrial" "Total Fossil sources" 1983-03-01 91.766 1404.056 47.8426 43.4336
"13234" "Residential" "Total Fossil sources" 1983-03-01 41.87 739.716 47.8426 43.4336
"13235" "Transportation" "Total Fossil sources" 1983-03-01 118.575 1669.644 47.8426 43.4336
"13236" "Commercial" "Total Fossil sources" 1983-04-01 21.666 357.703 48.4483 43.9702
"13237" "Electric Power" "Total Fossil sources" 1983-04-01 106.951 1238.521 48.4483 43.9702
"13238" "Industrial" "Total Fossil sources" 1983-04-01 89.417 1351.336 48.4483 43.9702
"13239" "Residential" "Total Fossil sources" 1983-04-01 33.008 578.9 48.4483 43.9702
"13240" "Transportation" "Total Fossil sources" 1983-04-01 109.06 1535.444 48.4483 43.9702
"13241" "Commercial" "Total Fossil sources" 1983-05-01 14.559 240.095 48.747 44.5112
"13242" "Electric Power" "Total Fossil sources" 1983-05-01 111.031 1285.25 48.747 44.5112
"13243" "Industrial" "Total Fossil sources" 1983-05-01 88.193 1364.419 48.747 44.5112
"13244" "Residential" "Total Fossil sources" 1983-05-01 20.839 364.354 48.747 44.5112
"13245" "Transportation" "Total Fossil sources" 1983-05-01 114.538 1612.677 48.747 44.5112
"13246" "Commercial" "Total Fossil sources" 1983-06-01 11.88 190.001 49.0434 44.8835
"13247" "Electric Power" "Total Fossil sources" 1983-06-01 123.621 1435.908 49.0434 44.8835
"13248" "Industrial" "Total Fossil sources" 1983-06-01 84.962 1326.968 49.0434 44.8835
"13249" "Residential" "Total Fossil sources" 1983-06-01 14.504 245.053 49.0434 44.8835
"13250" "Transportation" "Total Fossil sources" 1983-06-01 116.215 1636.568 49.0434 44.8835
"13251" "Commercial" "Total Fossil sources" 1983-07-01 11.365 178.626 49.7739 45.559
"13252" "Electric Power" "Total Fossil sources" 1983-07-01 150.21 1753.224 49.7739 45.559
"13253" "Industrial" "Total Fossil sources" 1983-07-01 87.975 1350.182 49.7739 45.559
"13254" "Residential" "Total Fossil sources" 1983-07-01 11.944 198.47 49.7739 45.559
"13255" "Transportation" "Total Fossil sources" 1983-07-01 114.805 1618.407 49.7739 45.559
"13256" "Commercial" "Total Fossil sources" 1983-08-01 12.052 188.322 50.364 45.9439
"13257" "Electric Power" "Total Fossil sources" 1983-08-01 159.172 1864.843 50.364 45.9439
"13258" "Industrial" "Total Fossil sources" 1983-08-01 87.077 1386.894 50.364 45.9439
"13259" "Residential" "Total Fossil sources" 1983-08-01 12.11 197.849 50.364 45.9439
"13260" "Transportation" "Total Fossil sources" 1983-08-01 117.904 1661.15 50.364 45.9439
"13261" "Commercial" "Total Fossil sources" 1983-09-01 12.073 188.512 51.0937 46.8195
"13262" "Electric Power" "Total Fossil sources" 1983-09-01 134.411 1572.777 51.0937 46.8195
"13263" "Industrial" "Total Fossil sources" 1983-09-01 86.643 1375.099 51.0937 46.8195
"13264" "Residential" "Total Fossil sources" 1983-09-01 12.223 201.803 51.0937 46.8195
"13265" "Transportation" "Total Fossil sources" 1983-09-01 113.658 1600.515 51.0937 46.8195
"13266" "Commercial" "Total Fossil sources" 1983-10-01 14.251 225.341 51.4902 47.311
"13267" "Electric Power" "Total Fossil sources" 1983-10-01 123.528 1433.643 51.4902 47.311
"13268" "Industrial" "Total Fossil sources" 1983-10-01 90.434 1388.802 51.4902 47.311
"13269" "Residential" "Total Fossil sources" 1983-10-01 16.385 274.964 51.4902 47.311
"13270" "Transportation" "Total Fossil sources" 1983-10-01 114.563 1613.737 51.4902 47.311
"13271" "Commercial" "Total Fossil sources" 1983-11-01 18.97 306.83 51.721 47.5517
"13272" "Electric Power" "Total Fossil sources" 1983-11-01 121.957 1399.05 51.721 47.5517
"13273" "Industrial" "Total Fossil sources" 1983-11-01 94.181 1424.459 51.721 47.5517
"13274" "Residential" "Total Fossil sources" 1983-11-01 25.681 441.33 51.721 47.5517
"13275" "Transportation" "Total Fossil sources" 1983-11-01 112.044 1576.864 51.721 47.5517
"13276" "Commercial" "Total Fossil sources" 1983-12-01 27.862 454.319 51.9769 47.7115
"13277" "Electric Power" "Total Fossil sources" 1983-12-01 143.553 1643.246 51.9769 47.7115
"13278" "Industrial" "Total Fossil sources" 1983-12-01 95.222 1434.268 51.9769 47.7115
"13279" "Residential" "Total Fossil sources" 1983-12-01 42.879 744.795 51.9769 47.7115
"13280" "Transportation" "Total Fossil sources" 1983-12-01 121.073 1704.264 51.9769 47.7115
"13281" "Commercial" "Total Fossil sources" 1984-01-01 37.492 629.21 53.0088 48.5811
"13282" "Electric Power" "Total Fossil sources" 1984-01-01 145.364 1660.985 53.0088 48.5811
"13283" "Industrial" "Total Fossil sources" 1984-01-01 112.787 1713.341 53.0088 48.5811
"13284" "Residential" "Total Fossil sources" 1984-01-01 64.466 1134.655 53.0088 48.5811
"13285" "Transportation" "Total Fossil sources" 1984-01-01 114.49 1614.687 53.0088 48.5811
"13286" "Commercial" "Total Fossil sources" 1984-02-01 29.007 491.156 53.2486 49.1102
"13287" "Electric Power" "Total Fossil sources" 1984-02-01 123.263 1403.154 53.2486 49.1102
"13288" "Industrial" "Total Fossil sources" 1984-02-01 101.176 1535.37 53.2486 49.1102
"13289" "Residential" "Total Fossil sources" 1984-02-01 48.825 867.105 53.2486 49.1102
"13290" "Transportation" "Total Fossil sources" 1984-02-01 104.305 1471.701 53.2486 49.1102
"13291" "Commercial" "Total Fossil sources" 1984-03-01 27.74 462.804 53.5028 49.3252
"13292" "Electric Power" "Total Fossil sources" 1984-03-01 129.4 1477.92 53.5028 49.3252
"13293" "Industrial" "Total Fossil sources" 1984-03-01 105.921 1599.021 53.5028 49.3252
"13294" "Residential" "Total Fossil sources" 1984-03-01 45.499 795.466 53.5028 49.3252
"13295" "Transportation" "Total Fossil sources" 1984-03-01 116.317 1639.46 53.5028 49.3252
"13296" "Commercial" "Total Fossil sources" 1984-04-01 21.964 363.505 53.8233 49.5755
"13297" "Electric Power" "Total Fossil sources" 1984-04-01 113.615 1310.897 53.8233 49.5755
"13298" "Industrial" "Total Fossil sources" 1984-04-01 101.992 1544.928 53.8233 49.5755
"13299" "Residential" "Total Fossil sources" 1984-04-01 34.255 599.845 53.8233 49.5755
"13300" "Transportation" "Total Fossil sources" 1984-04-01 114.92 1619.161 53.8233 49.5755
"13301" "Commercial" "Total Fossil sources" 1984-05-01 16.066 261.33 54.1104 49.7244
"13302" "Electric Power" "Total Fossil sources" 1984-05-01 120.661 1407.22 54.1104 49.7244
"13303" "Industrial" "Total Fossil sources" 1984-05-01 99.179 1535.361 54.1104 49.7244
"13304" "Residential" "Total Fossil sources" 1984-05-01 23.049 396.522 54.1104 49.7244
"13305" "Transportation" "Total Fossil sources" 1984-05-01 120.069 1690.802 54.1104 49.7244
"13306" "Commercial" "Total Fossil sources" 1984-06-01 12.031 192.439 54.3075 49.9565
"13307" "Electric Power" "Total Fossil sources" 1984-06-01 139.729 1629.136 54.3075 49.9565
"13308" "Industrial" "Total Fossil sources" 1984-06-01 88.626 1450.999 54.3075 49.9565
"13309" "Residential" "Total Fossil sources" 1984-06-01 15.318 257.255 54.3075 49.9565
"13310" "Transportation" "Total Fossil sources" 1984-06-01 117.764 1659.36 54.3075 49.9565
"13311" "Commercial" "Total Fossil sources" 1984-07-01 11.843 185.205 54.4587 50.166
"13312" "Electric Power" "Total Fossil sources" 1984-07-01 148.597 1743.648 54.4587 50.166
"13313" "Industrial" "Total Fossil sources" 1984-07-01 92.325 1468.542 54.4587 50.166
"13314" "Residential" "Total Fossil sources" 1984-07-01 13.149 215.452 54.4587 50.166
"13315" "Transportation" "Total Fossil sources" 1984-07-01 118.835 1674.521 54.4587 50.166
"13316" "Commercial" "Total Fossil sources" 1984-08-01 12.651 196.615 54.5239 50.2564
"13317" "Electric Power" "Total Fossil sources" 1984-08-01 156.663 1834.325 54.5239 50.2564
"13318" "Industrial" "Total Fossil sources" 1984-08-01 93.056 1495.944 54.5239 50.2564
"13319" "Residential" "Total Fossil sources" 1984-08-01 13.373 215.528 54.5239 50.2564
"13320" "Transportation" "Total Fossil sources" 1984-08-01 122.005 1719.819 54.5239 50.2564
"13321" "Commercial" "Total Fossil sources" 1984-09-01 13.248 204.463 54.3696 50.0675
"13322" "Electric Power" "Total Fossil sources" 1984-09-01 130.618 1522.029 54.3696 50.0675
"13323" "Industrial" "Total Fossil sources" 1984-09-01 87.798 1419.036 54.3696 50.0675
"13324" "Residential" "Total Fossil sources" 1984-09-01 14.421 232.386 54.3696 50.0675
"13325" "Transportation" "Total Fossil sources" 1984-09-01 112.434 1584.489 54.3696 50.0675
"13326" "Commercial" "Total Fossil sources" 1984-10-01 14.607 231.683 54.3474 50.3293
"13327" "Electric Power" "Total Fossil sources" 1984-10-01 130.984 1516.755 54.3474 50.3293
"13328" "Industrial" "Total Fossil sources" 1984-10-01 95.465 1497.63 54.3474 50.3293
"13329" "Residential" "Total Fossil sources" 1984-10-01 17.696 293.896 54.3474 50.3293
"13330" "Transportation" "Total Fossil sources" 1984-10-01 117.837 1660.976 54.3474 50.3293
"13331" "Commercial" "Total Fossil sources" 1984-11-01 19.537 317.203 54.529 50.4648
"13332" "Electric Power" "Total Fossil sources" 1984-11-01 129.691 1494.972 54.529 50.4648
"13333" "Industrial" "Total Fossil sources" 1984-11-01 92.193 1438.365 54.529 50.4648
"13334" "Residential" "Total Fossil sources" 1984-11-01 28.008 475.866 54.529 50.4648
"13335" "Transportation" "Total Fossil sources" 1984-11-01 114.437 1612.284 54.529 50.4648
"13336" "Commercial" "Total Fossil sources" 1984-12-01 26.785 443.25 54.5556 50.6086
"13337" "Electric Power" "Total Fossil sources" 1984-12-01 131.854 1502.3 54.5556 50.6086
"13338" "Industrial" "Total Fossil sources" 1984-12-01 99.23 1474.137 54.5556 50.6086
"13339" "Residential" "Total Fossil sources" 1984-12-01 42.913 748.304 54.5556 50.6086
"13340" "Transportation" "Total Fossil sources" 1984-12-01 114.896 1620.116 54.5556 50.6086
"13341" "Commercial" "Total Fossil sources" 1985-01-01 30.787 521.63 54.527 50.4756
"13342" "Electric Power" "Total Fossil sources" 1985-01-01 149.195 1699.047 54.527 50.4756
"13343" "Industrial" "Total Fossil sources" 1985-01-01 103.123 1590.201 54.527 50.4756
"13344" "Residential" "Total Fossil sources" 1985-01-01 55.678 975.669 54.527 50.4756
"13345" "Transportation" "Total Fossil sources" 1985-01-01 116.238 1638.869 54.527 50.4756
"13346" "Commercial" "Total Fossil sources" 1985-02-01 31.97 549.552 54.6871 50.2496
"13347" "Electric Power" "Total Fossil sources" 1985-02-01 129.348 1473.223 54.6871 50.2496
"13348" "Industrial" "Total Fossil sources" 1985-02-01 96.67 1468.01 54.6871 50.2496
"13349" "Residential" "Total Fossil sources" 1985-02-01 58.749 1043.305 54.6871 50.2496
"13350" "Transportation" "Total Fossil sources" 1985-02-01 106.138 1497.053 54.6871 50.2496
"13351" "Commercial" "Total Fossil sources" 1985-03-01 24.081 408.599 54.7673 50.6307
"13352" "Electric Power" "Total Fossil sources" 1985-03-01 126.431 1439.707 54.7673 50.6307
"13353" "Industrial" "Total Fossil sources" 1985-03-01 95.348 1461.997 54.7673 50.6307
"13354" "Residential" "Total Fossil sources" 1985-03-01 41.556 730.765 54.7673 50.6307
"13355" "Transportation" "Total Fossil sources" 1985-03-01 118.667 1670.336 54.7673 50.6307
"13356" "Commercial" "Total Fossil sources" 1985-04-01 18.044 300.654 54.6467 50.4439
"13357" "Electric Power" "Total Fossil sources" 1985-04-01 119.241 1373.494 54.6467 50.4439
"13358" "Industrial" "Total Fossil sources" 1985-04-01 94.434 1439.51 54.6467 50.4439
"13359" "Residential" "Total Fossil sources" 1985-04-01 29.451 515.143 54.6467 50.4439
"13360" "Transportation" "Total Fossil sources" 1985-04-01 119.261 1678.533 54.6467 50.4439
"13361" "Commercial" "Total Fossil sources" 1985-05-01 12.754 207.903 54.7396 50.5665
"13362" "Electric Power" "Total Fossil sources" 1985-05-01 127.41 1462.342 54.7396 50.5665
"13363" "Industrial" "Total Fossil sources" 1985-05-01 94.217 1446.324 54.7396 50.5665
"13364" "Residential" "Total Fossil sources" 1985-05-01 18.234 309.492 54.7396 50.5665
"13365" "Transportation" "Total Fossil sources" 1985-05-01 122.692 1726.665 54.7396 50.5665
"13366" "Commercial" "Total Fossil sources" 1985-06-01 10.7 172.545 54.711 50.5798
"13367" "Electric Power" "Total Fossil sources" 1985-06-01 136.53 1580.231 54.711 50.5798
"13368" "Industrial" "Total Fossil sources" 1985-06-01 87.068 1384.92 54.711 50.5798
"13369" "Residential" "Total Fossil sources" 1985-06-01 14.619 244.145 54.711 50.5798
"13370" "Transportation" "Total Fossil sources" 1985-06-01 117.466 1653.21 54.711 50.5798
"13371" "Commercial" "Total Fossil sources" 1985-07-01 10.884 172.942 54.4365 50.3701
"13372" "Electric Power" "Total Fossil sources" 1985-07-01 153.237 1782.158 54.4365 50.3701
"13373" "Industrial" "Total Fossil sources" 1985-07-01 88.363 1425.812 54.4365 50.3701
"13374" "Residential" "Total Fossil sources" 1985-07-01 13.138 215.826 54.4365 50.3701
"13375" "Transportation" "Total Fossil sources" 1985-07-01 121.699 1712.898 54.4365 50.3701
